id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:plant number (from tag or map),field:plant health condition,field:foliage - insect feeding,field:foliage - deformation,field:foliage health comments,field:woody tissue -  structural damage,field:woody tissue - signs of disease,field:woody tissue - insect activity,field:woody tissue - symptoms,field:woody tissues health comments,field:root collar - signs of disease,field:root collar health comments,field:critical root zone (within canopy drip line) - damage or concerns,field:other abnormalities comments,field:are baby redcedar trees present within sight?,field:brief tree health description,field:did the tree have any bark discoloration (eg. browning),field:dieback percent,field:evidence of wood borers or bark beetles?,field:leaf production or drop timing,field:location name - community spaces,field:location type - community spaces,field:most prevalent understory species,field:number of additional unhealthy trees (of same species) in area (within sight),field:optional - access to water,field:optional - estimated time spent to make this observation (# of minutes),field:optional - signs of sap sucker feeding?,field:optional - tree size,field:optional - what 'other factors' were observed?,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:percent canopy affected (%),field:powdery mildew - percent coverage,field:powdery mildew?,field:sample submitted to laboratory?,field:signs of sooty bark disease?,field:suspected phytophthora infection?,field:tree canopy symptoms,field:tree canopy symptoms - birch,field:tree canopy symptoms - maple,field:tree canopy symptoms - wrc - simplified,field:tree condition,field:tree diameter,field:tree diameter (inches),field:tree equity score,field:tree health condition,field:tree health issue,field:tree height total (ft),field:tree number,field:tree number (from google map) if applicable,field:urban tree health condition
374715976,b1a684b7-38cf-466c-8f8c-9a50958b3ee6,2026-06-23 11:39:13-07:00,2026-06-23,2026-06-23 18:39:13 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:45:51 UTC,2026-06-23 20:49:49 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374715976,https://inaturalist-open-data.s3.amazonaws.com/photos/684936292/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.192974859,-122.3276817392,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,WSUP 27-4,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374716138,5b6c5ea0-2c88-45bc-af83-ed205556176a,2026-06-23 11:41:46-07:00,2026-06-23,2026-06-23 18:41:46 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:46:26 UTC,2026-06-23 20:50:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374716138,https://inaturalist-open-data.s3.amazonaws.com/photos/684936596/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1929677137,-122.3275849911,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,WSUP 27-6,Poor,Low,Medium,Foliage not evenly spread. Some dying/dead foliage,None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374716277,42780861-51af-4415-902f-84d02f464084,2026-06-23 11:45:47-07:00,2026-06-23,2026-06-23 18:45:47 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:46:55 UTC,2026-06-23 20:50:23 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374716277,https://inaturalist-open-data.s3.amazonaws.com/photos/684936883/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1929857966,-122.3277112305,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-3,Poor,None,High,"No feeding but over half of foliage is crisping, some discoloring",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374716466,386a73f9-deed-4bf6-b13c-a2fc6834cd5e,2026-06-23 11:48:19-07:00,2026-06-23,2026-06-23 18:48:19 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:47:19 UTC,2026-06-23 20:50:41 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374716466,https://inaturalist-open-data.s3.amazonaws.com/photos/684937067/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1929988536,-122.3277631788,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-2,Fair,Low,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374716613,c5cc3ca3-2a45-4369-ac0e-faa8162ef05a,2026-06-23 11:51:24-07:00,2026-06-23,2026-06-23 18:51:24 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:47:53 UTC,2026-06-23 20:50:52 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374716613,https://inaturalist-open-data.s3.amazonaws.com/photos/684937402/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1929763489,-122.3277843003,3,,,,3,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-1,Poor,Low,Medium,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374716626,9bb97434-7a3a-4146-9404-bdbc8dce2505,2026-06-23 10:57:04,2026-06-23,2026-06-23 17:57:04 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:47:55 UTC,2026-06-23 20:48:23 UTC,casual,,https://www.inaturalist.org/observations/374716626,https://static.inaturalist.org/photos/684937424/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.193135,-122.3277383333,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,WSUP 20-4,Good,None,Low,light browning,None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374716754,2b5a3fd4-605e-4d43-acf3-921e34b9b1af,2026-06-23 12:47:58-07:00,2026-06-23,2026-06-23 19:47:58 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:48:21 UTC,2026-06-23 20:51:04 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374716754,https://inaturalist-open-data.s3.amazonaws.com/photos/684937672/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1934258177,-122.3275922523,8,,,,8,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 1-3,Fair,Low,Medium,"",None,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374716764,6995810d-e07e-486f-aa89-627a07b11a70,2026-06-23 11:02:40,2026-06-23,2026-06-23 18:02:40 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:48:24 UTC,2026-06-23 20:48:55 UTC,casual,,https://www.inaturalist.org/observations/374716764,https://static.inaturalist.org/photos/684937703/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1932616667,-122.3278616667,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254,WSUP 21-6,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374716912,05f70de1-516f-4813-ace6-c40d690da579,2026-06-23 12:54:57-07:00,2026-06-23,2026-06-23 19:54:57 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:48:55 UTC,2026-06-23 20:51:15 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374716912,https://inaturalist-open-data.s3.amazonaws.com/photos/684938052/medium.jpg,,"","",0,0,true,3,"McElroy Pl, Puyallup, WA, US",47.1934650502,-122.3275688589,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 1-2,Poor,Low,Medium,Yellowing+ what seems to be blight,None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374716917,76378667-c9bb-4922-91d5-f39d3a269a47,2026-06-23 11:05:48,2026-06-23,2026-06-23 18:05:48 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:48:56 UTC,2026-06-23 20:49:27 UTC,casual,,https://www.inaturalist.org/observations/374716917,https://static.inaturalist.org/photos/684938075/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1932083333,-122.32787,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254,WSUP 21-5,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717052,b7237a39-9984-4dce-81b4-083125e81760,2026-06-23 11:12:55,2026-06-23,2026-06-23 18:12:55 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:49:28 UTC,2026-06-23 20:49:58 UTC,casual,,https://www.inaturalist.org/observations/374717052,https://static.inaturalist.org/photos/684938389/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1932266667,-122.3278866667,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,western hemlock,Tsuga heterophylla,western hemlock,Plantae,48254,WSUP 21-4,Fair,None,Low,lower branch dieback,None,None,No Selection,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717057,e45bf008-5c63-46fd-9c28-bbfce990546c,2026-06-23 13:00:27-07:00,2026-06-23,2026-06-23 20:00:27 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:49:30 UTC,2026-06-23 20:51:26 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374717057,https://inaturalist-open-data.s3.amazonaws.com/photos/684938422/medium.jpg,,"","",0,0,true,3,"McElroy Pl, Puyallup, WA, US",47.1934825458,-122.327503909,34,,,,34,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 1-1,Dead,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717162,5a8139d8-e127-4e65-803f-0d2141a9ac4d,2026-06-23 13:05:14-07:00,2026-06-23,2026-06-23 20:05:14 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:49:50 UTC,2026-06-23 20:54:36 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374717162,https://inaturalist-open-data.s3.amazonaws.com/photos/684938674/medium.jpg,,"","",0,0,true,3,"McElroy Pl, Puyallup, WA, US",47.1935020026,-122.3275650036,8,,,,8,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pinus contorta contorta,Shore Pine,Plantae,80130,WSUP 2-3,Fair,None,Low,Some deformities on some branches causing foliage to yellow/brown,None,None,None,None,"",Girdling,Possible girdling,None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717210,09266038-1d5b-4e9e-9946-38358a682b75,2026-06-23 11:15:09,2026-06-23,2026-06-23 18:15:09 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:49:59 UTC,2026-06-23 20:50:31 UTC,casual,,https://www.inaturalist.org/observations/374717210,https://static.inaturalist.org/photos/684938780/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1930733333,-122.3279933333,3,,,,3,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Shore Pine,Pinus contorta contorta,Shore Pine,Plantae,80130,WSUP 22-6,Good,None,Low,browning dieback,None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717337,df1146ba-9c2c-4665-9de5-720be74607dc,2026-06-23 13:13:42-07:00,2026-06-23,2026-06-23 20:13:42 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:50:26 UTC,2026-06-23 20:52:08 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374717337,https://inaturalist-open-data.s3.amazonaws.com/photos/684939127/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1935410928,-122.3274708982,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pinus contorta contorta,Shore Pine,Plantae,80130,WSUP 2-2,Poor,Low,Medium,"",Cracking,Oozing,None,Bark Loss,Epicormic shoots as well.,None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717361,05d56e78-8255-475f-a6e2-f76fac898f53,2026-06-23 11:18:57,2026-06-23,2026-06-23 18:18:57 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:50:32 UTC,2026-06-23 20:51:02 UTC,casual,,https://www.inaturalist.org/observations/374717361,https://static.inaturalist.org/photos/684939180/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1931433333,-122.3280583333,3,,,,3,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Shore Pine,Pinus contorta contorta,Shore Pine,Plantae,80130,WSUP 22-5,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717493,cca92f13-8739-4e0a-a046-4cb59e0a4d00,2026-06-23 13:17:18-07:00,2026-06-23,2026-06-23 20:17:18 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:51:01 UTC,2026-06-23 20:52:41 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374717493,https://inaturalist-open-data.s3.amazonaws.com/photos/684939495/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1936050806,-122.3275488488,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pinus contorta contorta,Shore Pine,Plantae,80130,WSUP 2-1,Poor,None,Medium,"",Other,Lesions,None,Excess Pitch or Sap,Sap alongside bark loss,None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717498,053c217f-07d5-410f-af39-d0104b75ae4b,2026-06-23 11:21:15,2026-06-23,2026-06-23 18:21:15 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:51:04 UTC,2026-06-23 20:51:33 UTC,casual,,https://www.inaturalist.org/observations/374717498,https://static.inaturalist.org/photos/684939522/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.19313,-122.32809,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Shore Pine,Pinus contorta contorta,Shore Pine,Plantae,80130,WSUP 22-4,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717623,0cf52e69-093f-4b80-bc83-a9215066a395,2026-06-23 13:22:46-07:00,2026-06-23,2026-06-23 20:22:46 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-23 20:51:34 UTC,2026-06-23 20:53:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/374717623,https://inaturalist-open-data.s3.amazonaws.com/photos/684939847/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1930796743,-122.3273779997,84,,,,84,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pinus contorta contorta,Shore Pine,Plantae,80130,WSUP 18-3,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717626,8b326b84-40e6-4d20-85d7-b929e3172e55,2026-06-23 11:26:48,2026-06-23,2026-06-23 18:26:48 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:51:34 UTC,2026-06-23 20:52:09 UTC,casual,,https://www.inaturalist.org/observations/374717626,https://static.inaturalist.org/photos/684939872/medium.jpg,,"",,0,0,true,2,"Pioneer / Fruitland, Puyallup, WA 98371, USA",47.1928733333,-122.3279183333,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Pacific Crab Apple,Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-4,Good,Low,Low,"",Cracking,Split Bark,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717828,728c2c2d-2e56-41d2-a22c-442c282b4e56,2026-06-23 11:29:39,2026-06-23,2026-06-23 18:29:39 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:52:10 UTC,2026-06-23 20:59:48 UTC,casual,,https://www.inaturalist.org/observations/374717828,https://static.inaturalist.org/photos/684943903/medium.jpg,,"",,0,0,true,2,"Pioneer / Fruitland, Puyallup, WA 98371, USA",47.1929316667,-122.3279983333,7,,,,7,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Pacific Crab Apple,Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-5,Good,None,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374717835,d7204440-2369-4ca5-9eb0-0ffad75cc356,2026-06-23 11:31:41,2026-06-23,2026-06-23 18:31:41 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:52:11 UTC,2026-06-23 20:52:40 UTC,casual,,https://www.inaturalist.org/observations/374717835,https://static.inaturalist.org/photos/684940210/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1930033333,-122.3278583333,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Pacific Crab Apple,Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-6,Fair,None,Low,some browning,None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374718010,dc9fa2f1-936b-46b1-b759-846d863c7fa8,2026-06-23 11:34:26,2026-06-23,2026-06-23 18:34:26 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:52:41 UTC,2026-06-23 20:53:09 UTC,casual,,https://www.inaturalist.org/observations/374718010,https://static.inaturalist.org/photos/684940466/medium.jpg,,"",,0,0,true,2,"Pioneer / Fruitland, Puyallup, WA 98371, USA",47.1929566667,-122.3277466667,7,,,,7,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Oregon Ash,Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-4,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374718123,dfd89f6a-04c6-4c3a-a755-21bc2e0f175f,2026-06-23 11:37:58,2026-06-23,2026-06-23 18:37:58 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:53:10 UTC,2026-06-23 20:53:39 UTC,casual,,https://www.inaturalist.org/observations/374718123,https://static.inaturalist.org/photos/684940704/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.19303,-122.3278066667,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Oregon Ash,Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-5,Good,No Selection,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374718261,bc3dd525-b826-4928-9e86-54f4bd30bd1e,2026-06-23 11:42:02,2026-06-23,2026-06-23 18:42:02 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:53:40 UTC,2026-06-23 20:54:11 UTC,casual,,https://www.inaturalist.org/observations/374718261,https://static.inaturalist.org/photos/684940961/medium.jpg,,"",,0,0,true,2,"Pioneer / Fruitland, Puyallup, WA 98371, USA",47.1929216667,-122.3277733333,8,,,,8,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Oregon Ash,Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-6,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374718452,0795e25c-d3b7-4430-9ef1-48ae935cfb71,2026-06-23 11:47:33,2026-06-23,2026-06-23 18:47:33 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:54:12 UTC,2026-06-23 20:54:36 UTC,casual,,https://www.inaturalist.org/observations/374718452,https://static.inaturalist.org/photos/684941272/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1930316667,-122.32805,7,,,,7,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Pacific Crab Apple,Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-1,Poor,None,Low,foliage loss,None,None,No Selection,Epicormic shoots,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374718562,19952e7b-7138-4a5b-bc0d-564b2c9a3649,2026-06-23 11:50:20,2026-06-23,2026-06-23 18:50:20 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:54:37 UTC,2026-06-23 20:55:06 UTC,casual,,https://www.inaturalist.org/observations/374718562,https://static.inaturalist.org/photos/684941462/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1930383333,-122.32794,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Pacific Crab Apple,Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-2,Fair,None,Medium,"",Broken,None,None,Epicormic shoots,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374718668,1cb49ab5-028a-4bc7-bc5e-2dbe4350c45d,2026-06-23 11:53:18,2026-06-23,2026-06-23 18:53:18 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:55:06 UTC,2026-06-23 20:55:36 UTC,casual,,https://www.inaturalist.org/observations/374718668,https://static.inaturalist.org/photos/684941712/medium.jpg,,"",,0,0,true,2,"Pioneer / Fruitland, Puyallup, WA 98371, USA",47.1928766667,-122.32778,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Pacific Crab Apple,Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-3,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374718797,b66336f1-63f4-41fb-a2ae-fbdf87347e3b,2026-06-23 12:48:32,2026-06-23,2026-06-23 19:48:32 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:55:37 UTC,2026-06-23 20:56:04 UTC,casual,,https://www.inaturalist.org/observations/374718797,https://static.inaturalist.org/photos/684942045/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1934583333,-122.32731,8,,,,8,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Pacific Crab Apple,Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 1-6,Fair,None,None,"",Cracking,None,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374718897,fccadfa1-4542-4dbe-9699-32d8ba66dcad,2026-06-23 12:52:37,2026-06-23,2026-06-23 19:52:37 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:56:05 UTC,2026-06-23 20:56:34 UTC,casual,,https://www.inaturalist.org/observations/374718897,https://static.inaturalist.org/photos/684942296/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1934,-122.3275516667,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Pacific Crab Apple,Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 1-5,Good,None,None,"",Cracking,None,None,Bark Loss,"",None,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374719008,d69660f2-01d5-49e8-8bda-133714a21338,2026-06-23 12:57:01,2026-06-23,2026-06-23 19:57:01 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:56:35 UTC,2026-06-23 20:57:03 UTC,casual,,https://www.inaturalist.org/observations/374719008,https://static.inaturalist.org/photos/684942574/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.193455,-122.327625,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Pacific Crab Apple,Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 1-4,Good,None,None,"",None,None,No Selection,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374719113,70a0d274-bd8e-41ce-b6ed-f93ea9bd328f,2026-06-23 13:06:49,2026-06-23,2026-06-23 20:06:49 UTC,Pacific Time (US & Canada),8322405,nelsondoesstuff,Nelson Pham,2026-06-23 20:57:04 UTC,2026-06-23 20:57:34 UTC,casual,,https://www.inaturalist.org/observations/374719113,https://static.inaturalist.org/photos/684942805/medium.jpg,,"",,0,0,true,2,"Puyallup, WA 98371, USA",47.1936383333,-122.3274383333,8,,,,8,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Shore Pine,Pinus contorta contorta,Shore Pine,Plantae,80130,WSUP 2-6,Good,None,Low,"",Broken,None,None,None,"",Girdling,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
